Income,Living_Standards,Homeownership_Status,Location,Work_Experience,Type_of_Housing,Number_of_Dependents,Household_Size,Age,Employment_Status
65906,Low,Own,Urban,26,Apartment,5,1,52,Self-employed
216939,High,Own,Suburban,45,Townhouse,1,3,37,Part-time
9309807,High,Own,Suburban,21,Single-family home,0,4,66,Part-time
67706,Low,Rent,Urban,19,Apartment,5,4,59,Full-time
68844,Low,Own,Urban,32,Apartment,0,7,52,Full-time
73226,Medium,Rent,Urban,4,Townhouse,2,5,67,Part-time
74724,Medium,Own,Urban,28,Apartment,5,5,35,Full-time
44535,Low,Own,Rural,4,Single-family home,2,5,34,Full-time
804205,High,Own,Urban,45,Single-family home,2,1,41,Self-employed
64926,Low,Rent,Rural,38,Apartment,5,1,20,Part-time
68674,Low,Rent,Urban,16,Townhouse,4,7,49,Full-time
1106374,High,Rent,Suburban,28,Apartment,2,6,52,Full-time
70760,Medium,Own,Suburban,10,Apartment,5,1,55,Part-time
73938,Medium,Own,Urban,21,Apartment,2,2,30,Self-employed
2004771,High,Rent,Rural,30,Single-family home,1,1,64,Part-time
68036,Low,Own,Urban,38,Single-family home,3,4,42,Part-time
67166,Low,Own,Urban,0,Single-family home,3,4,26,Full-time
69298,Low,Own,Urban,14,Single-family home,3,2,21,Self-employed
80251,Medium,Own,Urban,18,Apartment,4,1,31,Part-time
70582,Medium,Rent,Rural,9,Apartment,0,1,54,Full-time
70292,Medium,Rent,Urban,8,Single-family home,2,7,51,Full-time
66296,Low,Own,Urban,12,Single-family home,1,3,28,Full-time
65220,Low,Rent,Suburban,44,Townhouse,4,3,58,Self-employed
74966,Medium,Own,Urban,25,Single-family home,3,7,20,Part-time
4726157,High,Own,Urban,5,Townhouse,4,4,45,Full-time
69780,Low,Rent,Urban,39,Single-family home,1,5,46,Full-time
155601,High,Rent,Urban,43,Apartment,5,7,26,Full-time
70804,Medium,Rent,Urban,1,Apartment,4,6,20,Full-time
9163260,High,Rent,Urban,28,Townhouse,3,7,42,Full-time
38769,Low,Own,Urban,47,Apartment,0,4,51,Full-time
7583759,High,Own,Urban,11,Apartment,3,6,29,Self-employed
67022,Low,Own,Urban,22,Apartment,3,2,59,Self-employed
103669,Medium,Rent,Suburban,49,Apartment,3,1,26,Full-time
832347,High,Own,Urban,2,Townhouse,4,7,32,Full-time
2129383,High,Own,Rural,49,Apartment,1,3,57,Part-time
73122,Medium,Own,Suburban,10,Townhouse,3,6,42,Full-time
3023411,High,Rent,Rural,4,Apartment,5,4,22,Full-time
66378,Low,Own,Urban,44,Single-family home,4,6,28,Full-time
6378201,High,Own,Suburban,9,Single-family home,1,7,51,Full-time
68116,Low,Own,Suburban,46,Single-family home,0,2,41,Full-time
67070,Low,Own,Urban,5,Single-family home,3,5,32,Self-employed
72184,Medium,Own,Urban,15,Single-family home,2,7,55,Full-time
73368,Medium,Own,Urban,30,Apartment,4,4,25,Full-time
70104,Medium,Own,Urban,22,Single-family home,5,1,22,Full-time
66148,Low,Rent,Urban,29,Single-family home,0,1,65,Full-time
2367218,High,Rent,Urban,39,Townhouse,0,3,43,Part-time
72758,Medium,Rent,Urban,19,Apartment,0,7,35,Part-time
47442,Low,Rent,Rural,24,Single-family home,4,2,23,Full-time
7914068,High,Rent,Urban,34,Apartment,1,5,54,Self-employed
1097543,High,Own,Urban,4,Single-family home,2,7,65,Part-time
1444277,High,Own,Urban,46,Single-family home,5,7,30,Self-employed
140257,Medium,Own,Urban,2,Apartment,1,5,45,Full-time
31199,Low,Own,Urban,46,Apartment,3,2,22,Full-time
71580,Medium,Own,Suburban,33,Single-family home,2,3,30,Part-time
67976,Low,Own,Urban,11,Townhouse,1,1,34,Full-time
79165,Medium,Rent,Urban,26,Apartment,3,5,67,Full-time
66080,Low,Own,Urban,4,Single-family home,2,2,57,Self-employed
209236,High,Own,Suburban,40,Townhouse,4,3,62,Self-employed
54181,Low,Rent,Rural,21,Single-family home,5,1,49,Full-time
72700,Medium,Own,Urban,3,Single-family home,5,2,46,Self-employed
72436,Medium,Rent,Urban,27,Single-family home,3,3,68,Part-time
892709,High,Own,Suburban,6,Apartment,1,4,20,Full-time
75370,Medium,Own,Suburban,47,Townhouse,2,7,57,Full-time
66588,Low,Own,Urban,44,Apartment,3,7,51,Full-time
265125,High,Rent,Urban,33,Apartment,3,7,57,Full-time
4180941,High,Own,Urban,1,Townhouse,4,7,44,Full-time
73736,Medium,Own,Urban,8,Townhouse,3,2,30,Full-time
73992,Medium,Rent,Urban,14,Townhouse,2,5,62,Full-time
1875584,High,Own,Urban,30,Single-family home,0,2,50,Full-time
72502,Medium,Own,Urban,35,Apartment,2,1,23,Full-time
65178,Low,Rent,Urban,48,Townhouse,2,2,41,Full-time
68532,Low,Rent,Rural,40,Townhouse,4,7,36,Full-time
68102,Low,Own,Rural,14,Apartment,4,6,33,Full-time
1640462,High,Rent,Urban,32,Townhouse,5,1,57,Part-time
65962,Low,Rent,Suburban,30,Apartment,5,3,45,Full-time
222474,High,Rent,Urban,26,Single-family home,3,4,50,Full-time
69964,Low,Own,Urban,1,Townhouse,5,1,65,Self-employed
461929,High,Rent,Urban,8,Single-family home,4,7,58,Full-time
5951019,High,Rent,Suburban,42,Single-family home,3,3,30,Full-time
650220,High,Rent,Rural,50,Apartment,0,3,60,Full-time
73000,Medium,Rent,Suburban,0,Apartment,1,4,62,Part-time
68520,Low,Own,Urban,18,Single-family home,4,5,42,Self-employed
1195322,High,Own,Suburban,8,Apartment,4,5,70,Full-time
71230,Medium,Rent,Rural,1,Single-family home,0,2,59,Full-time
4535096,High,Own,Urban,36,Apartment,4,5,53,Part-time
94514,Medium,Rent,Suburban,48,Apartment,5,2,44,Full-time
74644,Medium,Rent,Urban,0,Single-family home,5,1,55,Self-employed
1518906,High,Own,Suburban,45,Apartment,5,7,24,Full-time
67268,Low,Own,Urban,11,Single-family home,0,6,22,Full-time
72212,Medium,Own,Urban,25,Single-family home,3,6,60,Full-time
2672432,High,Own,Suburban,9,Apartment,4,6,62,Full-time
66476,Low,Rent,Urban,50,Townhouse,4,6,68,Full-time
65324,Low,Own,Urban,46,Single-family home,5,1,48,Part-time
72932,Medium,Rent,Urban,0,Townhouse,3,2,40,Full-time
69158,Low,Rent,Suburban,0,Townhouse,4,7,59,Full-time
3643106,High,Own,Urban,42,Townhouse,2,4,27,Full-time
74378,Medium,Own,Suburban,30,Apartment,0,4,49,Part-time
75392,Medium,Own,Suburban,10,Apartment,1,5,60,Full-time
65500,Low,Own,Urban,4,Single-family home,2,7,70,Full-time
8732166,High,Rent,Urban,34,Single-family home,1,1,47,Full-time
401021,High,Rent,Urban,10,Single-family home,2,1,56,Full-time
65364,Low,Rent,Urban,3,Townhouse,2,6,48,Self-employed
71092,Medium,Own,Urban,37,Apartment,2,4,35,Full-time
70430,Medium,Own,Urban,49,Single-family home,0,7,53,Full-time
1903035,High,Own,Urban,38,Single-family home,1,3,19,Self-employed
1537260,High,Rent,Urban,20,Townhouse,3,4,31,Full-time
565766,High,Rent,Suburban,35,Apartment,3,4,30,Part-time
5125126,High,Rent,Urban,45,Single-family home,5,3,46,Part-time
513903,High,Own,Rural,27,Townhouse,4,5,29,Full-time
73908,Medium,Own,Urban,7,Townhouse,0,2,56,Full-time
73602,Medium,Own,Urban,19,Single-family home,5,5,19,Self-employed
52623,Low,Rent,Urban,42,Apartment,5,6,49,Full-time
958309,High,Own,Urban,45,Single-family home,0,3,30,Full-time
5964193,High,Rent,Suburban,20,Apartment,0,7,63,Full-time
71622,Medium,Rent,Urban,34,Townhouse,2,7,44,Full-time
65986,Low,Own,Urban,42,Single-family home,0,3,66,Full-time
56429,Low,Rent,Urban,31,Townhouse,3,5,58,Full-time
70130,Medium,Own,Urban,35,Apartment,0,6,34,Full-time
68434,Low,Own,Urban,40,Single-family home,2,7,57,Part-time
87295,Medium,Own,Urban,4,Apartment,1,6,48,Full-time
65944,Low,Own,Urban,44,Townhouse,5,2,51,Full-time
6263252,High,Own,Urban,3,Single-family home,0,5,41,Full-time
46721,Low,Own,Urban,6,Apartment,5,1,62,Full-time
1402693,High,Rent,Suburban,33,Apartment,1,1,52,Full-time
65936,Low,Own,Urban,19,Single-family home,4,1,65,Full-time
73316,Medium,Rent,Urban,50,Single-family home,2,2,23,Full-time
3567117,High,Rent,Urban,6,Apartment,5,7,36,Part-time
455558,High,Rent,Urban,23,Apartment,0,7,47,Full-time
173824,High,Rent,Urban,20,Single-family home,4,2,24,Full-time
68370,Low,Rent,Urban,8,Apartment,4,3,27,Self-employed
98937,Medium,Rent,Urban,18,Apartment,1,4,58,Full-time
74104,Medium,Own,Urban,19,Single-family home,5,2,49,Full-time
69034,Low,Own,Suburban,27,Single-family home,5,6,51,Self-employed
984324,High,Own,Suburban,31,Apartment,3,4,45,Full-time
68856,Low,Rent,Urban,33,Townhouse,3,7,32,Self-employed
69562,Low,Own,Urban,15,Single-family home,3,1,47,Full-time
67958,Low,Rent,Urban,37,Townhouse,5,1,54,Self-employed
7054346,High,Own,Suburban,50,Apartment,5,4,46,Full-time
68778,Low,Rent,Rural,49,Apartment,3,7,39,Self-employed
166770,High,Own,Urban,16,Apartment,2,5,21,Part-time
70780,Medium,Own,Urban,10,Single-family home,0,3,37,Full-time
493126,High,Rent,Suburban,3,Apartment,0,3,49,Self-employed
73666,Medium,Rent,Suburban,39,Apartment,2,7,53,Full-time
389815,High,Rent,Urban,49,Apartment,1,5,67,Part-time
72652,Medium,Own,Urban,44,Single-family home,0,6,21,Part-time
118144,Medium,Rent,Urban,39,Single-family home,5,4,44,Part-time
97627,Medium,Rent,Urban,41,Apartment,4,4,34,Full-time
70302,Medium,Own,Urban,17,Single-family home,5,2,29,Self-employed
74528,Medium,Own,Urban,49,Apartment,0,1,39,Part-time
69390,Low,Own,Suburban,48,Apartment,2,1,34,Full-time
66992,Low,Rent,Suburban,47,Townhouse,1,4,27,Full-time
169873,High,Rent,Suburban,5,Single-family home,0,2,18,Part-time
913025,High,Own,Urban,45,Single-family home,2,6,39,Self-employed
2784156,High,Own,Urban,31,Apartment,4,6,43,Part-time
66842,Low,Rent,Urban,4,Apartment,3,2,35,Full-time
5087385,High,Own,Urban,14,Apartment,4,3,67,Full-time
67730,Low,Rent,Urban,44,Apartment,4,3,31,Part-time
72660,Medium,Own,Urban,15,Single-family home,1,4,64,Full-time
71490,Medium,Own,Urban,47,Single-family home,0,6,46,Full-time
8329052,High,Own,Urban,16,Apartment,3,3,29,Part-time
72918,Medium,Own,Urban,36,Single-family home,2,2,53,Full-time
60672,Low,Rent,Urban,42,Apartment,3,5,52,Full-time
153996,High,Own,Urban,14,Single-family home,0,7,69,Full-time
71690,Medium,Own,Suburban,34,Apartment,1,7,29,Full-time
75408,Medium,Rent,Urban,7,Single-family home,0,1,24,Part-time
72204,Medium,Own,Urban,34,Single-family home,2,4,46,Part-time
68154,Low,Own,Urban,35,Single-family home,3,6,28,Part-time
65038,Low,Rent,Suburban,26,Single-family home,4,3,50,Full-time
96046,Medium,Own,Urban,13,Apartment,0,7,23,Self-employed
66944,Low,Own,Suburban,22,Townhouse,5,3,64,Part-time
73562,Medium,Own,Urban,19,Townhouse,1,2,32,Self-employed
67134,Low,Own,Urban,5,Single-family home,1,3,49,Self-employed
74838,Medium,Own,Rural,23,Townhouse,3,1,68,Full-time
68768,Low,Rent,Urban,22,Townhouse,4,4,28,Self-employed
71784,Medium,Own,Urban,35,Single-family home,2,3,40,Full-time
68548,Low,Rent,Urban,11,Apartment,4,5,43,Full-time
70884,Medium,Own,Urban,1,Apartment,3,5,51,Full-time
65640,Low,Own,Urban,26,Single-family home,4,6,63,Full-time
67412,Low,Own,Urban,31,Single-family home,3,6,51,Part-time
34074,Low,Own,Urban,28,Single-family home,4,7,46,Self-employed
74306,Medium,Own,Rural,49,Single-family home,0,4,21,Part-time
113973,Medium,Rent,Urban,45,Apartment,1,5,34,Part-time
283180,High,Own,Urban,39,Single-family home,3,5,52,Self-employed
65588,Low,Rent,Urban,39,Apartment,3,6,30,Part-time
560552,High,Own,Urban,43,Townhouse,1,7,58,Full-time
234442,High,Rent,Urban,32,Apartment,5,3,56,Self-employed
69708,Low,Own,Urban,28,Single-family home,5,5,32,Part-time
277840,High,Own,Rural,32,Single-family home,2,7,46,Part-time
433390,High,Rent,Urban,35,Townhouse,3,3,46,Part-time
67420,Low,Own,Urban,16,Single-family home,0,1,28,Full-time
69152,Low,Own,Urban,9,Single-family home,4,2,69,Full-time
74740,Medium,Own,Urban,0,Apartment,0,7,49,Full-time
81668,Medium,Own,Suburban,42,Townhouse,3,6,19,Full-time
73746,Medium,Rent,Urban,16,Single-family home,2,3,64,Self-employed
70132,Medium,Own,Urban,41,Townhouse,3,2,31,Part-time
3352650,High,Rent,Suburban,27,Apartment,2,3,37,Full-time
7655169,High,Rent,Suburban,37,Single-family home,1,7,39,Full-time
75344,Medium,Own,Urban,35,Single-family home,4,3,28,Part-time
71894,Medium,Own,Suburban,44,Single-family home,0,7,44,Full-time
31239,Low,Rent,Urban,26,Apartment,2,4,20,Full-time
68276,Low,Own,Urban,42,Apartment,0,3,34,Full-time
4049969,High,Own,Urban,36,Single-family home,1,5,61,Full-time
1658638,High,Rent,Urban,45,Single-family home,3,7,45,Self-employed
67172,Low,Rent,Urban,24,Single-family home,2,5,46,Self-employed
68056,Low,Rent,Urban,33,Apartment,4,3,38,Part-time
73290,Medium,Own,Urban,2,Single-family home,2,6,64,Full-time
73200,Medium,Own,Urban,28,Single-family home,5,6,33,Part-time
73564,Medium,Own,Urban,34,Single-family home,3,6,54,Full-time
65826,Low,Own,Suburban,42,Apartment,3,1,37,Full-time
74060,Medium,Own,Urban,40,Single-family home,4,5,23,Full-time
1916977,High,Rent,Urban,50,Apartment,4,2,36,Full-time
69232,Low,Own,Urban,9,Apartment,1,1,22,Full-time
75266,Medium,Own,Urban,37,Apartment,0,2,20,Part-time
70244,Medium,Own,Urban,37,Apartment,2,7,18,Full-time
67444,Low,Rent,Rural,0,Townhouse,1,3,55,Full-time
73482,Medium,Rent,Urban,0,Apartment,0,3,32,Part-time
4138317,High,Rent,Suburban,31,Single-family home,1,3,51,Part-time
74304,Medium,Rent,Urban,21,Single-family home,5,5,52,Full-time
72912,Medium,Own,Suburban,18,Single-family home,4,6,66,Part-time
74640,Medium,Rent,Urban,34,Townhouse,4,1,42,Part-time
31830,Low,Own,Rural,5,Apartment,3,2,41,Full-time
68860,Low,Own,Urban,33,Apartment,2,7,29,Self-employed
1889309,High,Rent,Urban,14,Townhouse,2,4,35,Full-time
68512,Low,Own,Urban,43,Townhouse,2,6,32,Part-time
904018,High,Rent,Urban,41,Single-family home,1,1,61,Full-time
107366,Medium,Own,Urban,50,Single-family home,1,2,33,Full-time
66716,Low,Own,Urban,44,Apartment,2,7,44,Full-time
70084,Medium,Rent,Suburban,2,Single-family home,3,4,25,Part-time
66006,Low,Rent,Urban,49,Single-family home,0,1,63,Full-time
67126,Low,Rent,Urban,36,Apartment,5,1,42,Self-employed
68254,Low,Own,Urban,21,Single-family home,1,6,34,Part-time
70572,Medium,Own,Urban,44,Apartment,2,3,46,Self-employed
273485,High,Own,Urban,28,Townhouse,4,6,70,Full-time
71842,Medium,Rent,Urban,13,Townhouse,1,1,25,Full-time
66188,Low,Rent,Urban,29,Single-family home,0,6,32,Full-time
73104,Medium,Rent,Urban,14,Single-family home,1,6,44,Self-employed
66588,Low,Rent,Urban,49,Apartment,0,7,63,Full-time
2218081,High,Own,Rural,28,Apartment,0,6,67,Self-employed
69562,Low,Own,Urban,13,Apartment,1,7,69,Full-time
1295240,High,Own,Urban,50,Single-family home,0,2,24,Self-employed
7379816,High,Own,Urban,2,Townhouse,1,3,20,Full-time
68178,Low,Own,Urban,21,Apartment,1,1,46,Part-time
3390603,High,Own,Urban,32,Townhouse,3,7,61,Self-employed
8776380,High,Rent,Rural,22,Single-family home,4,3,70,Self-employed
725858,High,Own,Rural,6,Apartment,5,4,41,Self-employed
72936,Medium,Own,Urban,19,Single-family home,0,2,20,Part-time
71110,Medium,Own,Urban,6,Townhouse,1,4,37,Self-employed
68797,Low,Own,Rural,16,Apartment,0,2,63,Part-time
256047,High,Own,Urban,31,Townhouse,1,5,32,Self-employed
67224,Low,Rent,Urban,14,Single-family home,5,4,42,Part-time
66448,Low,Rent,Urban,12,Apartment,1,7,47,Part-time
43161,Low,Rent,Urban,46,Apartment,1,5,31,Part-time
74716,Medium,Rent,Rural,2,Single-family home,4,6,24,Part-time
69642,Low,Own,Suburban,24,Apartment,0,3,34,Full-time
5939649,High,Own,Urban,48,Apartment,4,4,61,Part-time
905504,High,Rent,Suburban,31,Single-family home,4,1,37,Full-time
7719190,High,Own,Urban,15,Apartment,4,6,53,Part-time
75164,Medium,Own,Suburban,0,Single-family home,4,2,26,Part-time
53104,Low,Own,Urban,45,Apartment,3,1,55,Self-employed
1155279,High,Own,Urban,2,Single-family home,0,7,65,Part-time
72964,Medium,Own,Urban,19,Single-family home,0,1,39,Part-time
71458,Medium,Rent,Urban,27,Townhouse,1,6,70,Full-time
75176,Medium,Own,Urban,21,Apartment,0,3,70,Self-employed
70392,Medium,Rent,Urban,35,Apartment,5,3,19,Full-time
1119267,High,Rent,Rural,40,Single-family home,4,1,41,Self-employed
66374,Low,Own,Rural,0,Single-family home,2,6,25,Part-time
72956,Medium,Own,Urban,13,Apartment,0,1,28,Full-time
69122,Low,Rent,Suburban,44,Single-family home,2,1,30,Self-employed
68914,Low,Own,Rural,14,Apartment,5,2,34,Full-time
66734,Low,Own,Urban,31,Apartment,3,3,25,Full-time
473410,High,Rent,Urban,17,Apartment,1,4,38,Full-time
65642,Low,Own,Suburban,47,Single-family home,1,3,35,Self-employed
448650,High,Own,Urban,37,Townhouse,1,1,47,Part-time
72734,Medium,Own,Urban,21,Single-family home,3,7,35,Self-employed
2823926,High,Rent,Urban,15,Single-family home,4,4,63,Full-time
66666,Low,Own,Urban,10,Townhouse,2,6,64,Full-time
3314559,High,Own,Rural,6,Townhouse,0,7,48,Part-time
65016,Low,Own,Urban,8,Apartment,4,6,55,Full-time
73574,Medium,Own,Suburban,0,Apartment,1,4,49,Part-time
66040,Low,Own,Suburban,41,Single-family home,1,4,28,Part-time
6821987,High,Own,Urban,7,Single-family home,4,3,62,Full-time
3502382,High,Rent,Suburban,10,Apartment,2,1,42,Full-time
2976285,High,Own,Urban,4,Townhouse,4,6,50,Full-time
69812,Low,Own,Urban,28,Single-family home,3,6,55,Full-time
8809071,High,Own,Suburban,5,Apartment,1,6,58,Self-employed
65346,Low,Rent,Urban,11,Apartment,2,7,25,Self-employed
66566,Low,Rent,Suburban,42,Townhouse,0,1,28,Self-employed
67040,Low,Own,Urban,38,Apartment,1,7,39,Full-time
6814961,High,Own,Suburban,6,Townhouse,4,5,68,Full-time
69546,Low,Own,Urban,43,Townhouse,2,2,41,Part-time
75294,Medium,Rent,Urban,11,Apartment,1,3,58,Part-time
53519,Low,Own,Urban,32,Apartment,0,6,34,Self-employed
75002,Medium,Own,Urban,18,Apartment,0,7,29,Self-employed
67846,Low,Own,Urban,35,Apartment,5,5,63,Full-time
50948,Low,Rent,Urban,18,Single-family home,4,5,49,Self-employed
70758,Medium,Rent,Urban,20,Apartment,3,6,32,Full-time
70888,Medium,Own,Urban,18,Townhouse,4,5,33,Self-employed
106494,Medium,Rent,Urban,42,Single-family home,2,7,39,Part-time
73356,Medium,Rent,Urban,8,Townhouse,4,3,45,Part-time
67548,Low,Own,Rural,44,Townhouse,2,2,37,Part-time
69096,Low,Own,Rural,21,Townhouse,5,4,50,Self-employed
71350,Medium,Own,Urban,18,Single-family home,5,2,27,Part-time
66102,Low,Own,Urban,36,Single-family home,5,2,57,Self-employed
69852,Low,Own,Urban,10,Townhouse,3,6,49,Full-time
3598392,High,Rent,Urban,24,Single-family home,5,7,67,Self-employed
67124,Low,Own,Urban,34,Single-family home,4,6,50,Self-employed
71438,Medium,Own,Urban,4,Townhouse,0,1,19,Part-time
71640,Medium,Own,Urban,44,Apartment,2,5,50,Self-employed
69306,Low,Rent,Urban,30,Townhouse,2,5,50,Full-time
71466,Medium,Own,Urban,13,Apartment,0,4,58,Self-employed
7373889,High,Own,Urban,12,Single-family home,4,1,30,Full-time
180667,High,Rent,Suburban,33,Single-family home,3,4,47,Part-time
183632,High,Rent,Suburban,33,Single-family home,1,6,50,Part-time
75016,Medium,Rent,Suburban,17,Single-family home,4,3,30,Part-time
74270,Medium,Rent,Urban,5,Single-family home,5,1,69,Part-time
55866,Low,Own,Urban,50,Single-family home,4,5,43,Full-time
75376,Medium,Rent,Urban,41,Single-family home,2,4,39,Self-employed
69710,Low,Own,Urban,20,Apartment,2,1,56,Full-time
72428,Medium,Own,Urban,39,Apartment,3,1,19,Part-time
406652,High,Rent,Suburban,4,Single-family home,5,2,55,Self-employed
68905,Low,Rent,Rural,1,Apartment,3,1,56,Self-employed
74750,Medium,Rent,Suburban,5,Townhouse,3,1,43,Part-time
70244,Medium,Own,Suburban,49,Townhouse,0,5,63,Part-time
410732,High,Rent,Urban,7,Single-family home,1,3,67,Full-time
68744,Low,Own,Suburban,1,Single-family home,1,4,32,Full-time
3539780,High,Own,Rural,22,Apartment,5,3,51,Full-time
67510,Low,Own,Urban,19,Apartment,3,1,59,Part-time
3387236,High,Own,Urban,3,Single-family home,2,7,61,Part-time
72588,Medium,Own,Urban,14,Townhouse,1,5,66,Part-time
66420,Low,Rent,Urban,29,Apartment,4,5,57,Part-time
73572,Medium,Own,Urban,19,Single-family home,0,5,28,Part-time
65771,Low,Own,Rural,23,Townhouse,2,5,20,Full-time
74956,Medium,Own,Urban,8,Townhouse,0,2,23,Self-employed
6070466,High,Rent,Urban,20,Single-family home,4,1,26,Self-employed
69414,Low,Rent,Urban,37,Apartment,1,7,23,Full-time
71114,Medium,Rent,Urban,40,Apartment,0,2,26,Part-time
8025136,High,Rent,Urban,12,Single-family home,5,7,56,Part-time
64994,Low,Rent,Suburban,4,Apartment,0,2,48,Full-time
73308,Medium,Own,Urban,45,Single-family home,0,1,49,Full-time
212025,High,Rent,Rural,13,Single-family home,4,5,58,Full-time
70526,Medium,Own,Urban,49,Apartment,2,4,67,Part-time
69980,Low,Rent,Urban,6,Apartment,2,5,29,Full-time
1037217,High,Rent,Rural,5,Single-family home,4,5,25,Full-time
111478,Medium,Own,Rural,11,Apartment,0,2,25,Full-time
72224,Medium,Rent,Urban,45,Single-family home,0,3,67,Full-time
98860,Medium,Rent,Suburban,50,Single-family home,3,5,45,Part-time
5893380,High,Own,Urban,15,Single-family home,5,1,37,Part-time
40450,Low,Own,Urban,50,Single-family home,1,1,64,Full-time
74648,Medium,Own,Urban,31,Townhouse,1,1,24,Part-time
66700,Low,Rent,Urban,41,Townhouse,2,7,28,Full-time
855229,High,Rent,Urban,10,Townhouse,4,2,37,Full-time
91193,Medium,Own,Urban,3,Apartment,0,4,33,Full-time
71478,Medium,Rent,Urban,28,Townhouse,5,4,21,Part-time
74808,Medium,Own,Urban,33,Single-family home,1,4,23,Full-time
1525320,High,Own,Urban,8,Townhouse,4,5,39,Part-time
219033,High,Rent,Suburban,9,Townhouse,4,5,43,Full-time
73836,Medium,Rent,Urban,7,Townhouse,0,3,20,Full-time
66114,Low,Own,Urban,35,Single-family home,5,3,58,Part-time
129207,Medium,Rent,Rural,31,Apartment,4,3,59,Part-time
71348,Medium,Own,Urban,44,Townhouse,1,2,31,Full-time
821888,High,Own,Urban,5,Single-family home,3,4,28,Full-time
70772,Medium,Rent,Urban,5,Townhouse,1,5,35,Part-time
73968,Medium,Own,Urban,26,Townhouse,5,3,29,Full-time
553259,High,Own,Urban,1,Townhouse,3,2,40,Full-time
